id_inducer_1	id_inducer_2	symbol_inducer_1	symbol_inducer_2	id_reporter	symbol_reporter	specs	AIC	Delta_AIC	theta
ENSG00000248840.2	ENSG00000265511.1	AL645949.1	AC020558.2	ENSG00000136883.12	KIF12	AND	-1229.317595117223	-54.01951753983326	{'K_1': 0.07459824602067221, 'K_2': 0.001157418404915391, 'n_1': 1.310971925353579, 'n_2': 0.9750674651551053, 'alpha_1': 0.19731326164747054}
ENSG00000248840.2	ENSG00000270585.1	AL645949.1	AL445435.1	ENSG00000136883.12	KIF12	Dual_Activation	-1251.3323454827057	-42.628982536361264	{'K_1': 0.24409347606697854, 'K_2': 0.9577631374609655, 'n_1': 1.3614720834534797, 'n_2': 0.47612840692402914, 'alpha_1': 0.3259343208011049, 'alpha_2': 0.3259343208011049, 'alpha_3': 0.23496460025411073, 'alpha_4': 1.626303258728258e-19}
ENSG00000248840.2	ENSG00000009709.11	AL645949.1	PAX7	ENSG00000136883.12	KIF12	Dual_Activation	-1217.2442339317909	-14.692201816376382	{'K_1': 1.8017519019632586, 'K_2': 5.029255359924703, 'n_1': 1.1007447452962063, 'n_2': 0.47232634400949297, 'alpha_1': 1.987179398943701, 'alpha_2': 1.987179398943701, 'alpha_3': 0.34630723910439143, 'alpha_4': 1.746451622843513e-18}
ENSG00000248840.2	ENSG00000264607.1	AL645949.1	MIR3173	ENSG00000136883.12	KIF12	IMPLY12	-1229.4282747200416	-129.45945329723963	{'K_1': 0.12304248053737414, 'K_2': 0.03778583249410235, 'n_1': 0.723678730469848, 'n_2': 1.677491789912537, 'alpha_1': -0.028186271535802453, 'alpha_2': 0.25279741716522697, 'alpha_4': 0.003552276800659922}
ENSG00000248840.2	ENSG00000215704.9	AL645949.1	CELA2B	ENSG00000136883.12	KIF12	AND	-1263.6130818385966	-73.7767804578541	{'K_1': 0.03495632833739686, 'K_2': 0.005006403171858788, 'n_1': 1.3174137501082794, 'n_2': 0.869387052829041, 'alpha_1': 0.16983541981980552}
ENSG00000248840.2	ENSG00000253837.1	AL645949.1	AC090197.1	ENSG00000136883.12	KIF12	AND	-1290.942502433749	-44.45539997879973	{'K_1': 0.028070924609581847, 'K_2': 0.08502833430491974, 'n_1': 0.9918509113261348, 'n_2': 1.0216234854949, 'alpha_1': 0.19931789737436126}
ENSG00000248840.2	ENSG00000215720.4	AL645949.1	MFFP1	ENSG00000136883.12	KIF12	Dual_Activation	-1292.4516506828472	-102.43070646135016	{'K_1': 0.0389340565744513, 'K_2': 0.02713845824483101, 'n_1': 0.5947944024584122, 'n_2': 1.813662355990524, 'alpha_1': 0.27531643546988444, 'alpha_2': 8.159536462360391e-18, 'alpha_3': 6.938893903907228e-18, 'alpha_4': -1.2232466871792864e-17}
ENSG00000248840.2	ENSG00000020633.18	AL645949.1	RUNX3	ENSG00000136883.12	KIF12	AND	-1257.4903933823348	-76.02357464493844	{'K_1': 0.060907255532364354, 'K_2': 0.0017510259336688087, 'n_1': 1.47691389421918, 'n_2': 1.2792687533289682, 'alpha_1': 0.17380740494148803}
ENSG00000248840.2	ENSG00000151164.18	AL645949.1	RAD9B	ENSG00000136883.12	KIF12	NOR	-1240.4190065059142	-116.00116880237897	{'K_1': 0.060907011039822614, 'K_2': 0.019967880665795537, 'n_1': -1.3413392358370635, 'n_2': 1.1273270892736362, 'alpha_4': 0.17650465229348325}
ENSG00000248840.2	ENSG00000213706.2	AL645949.1	AL590762.2	ENSG00000136883.12	KIF12	OR	-1224.0488175265389	-29.09293700341709	{'K_1': 0.06269902471864813, 'K_2': 0.09522370589938178, 'n_1': 1.7078880040371838, 'n_2': 0.7786670394739347, 'alpha_1': 0.3283862085119227, 'alpha_2': 0.08421516695237852, 'alpha_3': 0.040051491210167434}
ENSG00000248840.2	ENSG00000260552.1	AL645949.1	AC023043.1	ENSG00000136883.12	KIF12	OR	-1353.4479557789218	-78.22275737226619	{'K_1': 0.10743111427623668, 'K_2': 0.8015315966115641, 'n_1': 1.6713330826604578, 'n_2': 0.8996784579101813, 'alpha_1': 1.020416047575103, 'alpha_2': 0.11092405515365607, 'alpha_3': 0.4034175170296532}
ENSG00000248840.2	ENSG00000279668.1	AL645949.1	AC024610.2	ENSG00000136883.12	KIF12	AND	-1285.2845896565034	-32.46532481744612	{'K_1': 0.06049496372428697, 'K_2': 0.062435980558831636, 'n_1': 1.540964171577882, 'n_2': 1.158088290696859, 'alpha_1': 0.20908481249238278}
ENSG00000248840.2	ENSG00000254090.1	AL645949.1	MTND2P32	ENSG00000136883.12	KIF12	AND	-1234.0419206244906	-67.47163320078653	{'K_1': 0.0640072390589132, 'K_2': 0.006904253973668314, 'n_1': 1.2548823342158053, 'n_2': 0.9831904491168179, 'alpha_1': 0.20150593196754196}
ENSG00000248840.2	ENSG00000279852.1	AL645949.1	AC083964.2	ENSG00000136883.12	KIF12	AND	-1275.0038760634166	-80.30706318160765	{'K_1': 0.06849025455459312, 'K_2': 0.009968521801571435, 'n_1': 1.3306066433928216, 'n_2': 1.1750648507195, 'alpha_1': 0.2291387383889394}
ENSG00000248840.2	ENSG00000196118.11	AL645949.1	CCDC189	ENSG00000136883.12	KIF12	AND	-1240.8702786250146	-36.796031152823616	{'K_1': 0.06099949581403247, 'K_2': 0.01492299505170758, 'n_1': 1.2228892000660732, 'n_2': 0.9379533965125035, 'alpha_1': 0.23782038347133036}
ENSG00000248840.2	ENSG00000066405.12	AL645949.1	CLDN18	ENSG00000136883.12	KIF12	AND	-1294.4028025980056	-19.194641001168293	{'K_1': 0.04831481657702817, 'K_2': 0.05131691026740383, 'n_1': 1.096912672223522, 'n_2': 1.3758697379663105, 'alpha_1': 0.19521136691376598}
ENSG00000188897.8	ENSG00000235910.1	AC099489.1	APOA1-AS	ENSG00000136883.12	KIF12	AND	-1201.4845669903941	-85.71890974199732	{'K_1': 0.10002471874388914, 'K_2': 0.002998317064439192, 'n_1': 1.2295146524794711, 'n_2': 1.0398004017203561, 'alpha_1': 0.1573213805159577}
ENSG00000188897.8	ENSG00000141431.9	AC099489.1	ASXL3	ENSG00000136883.12	KIF12	AND	-1206.9024222716462	-79.03360630854445	{'K_1': 0.19568829152149844, 'K_2': 0.0006007143286590798, 'n_1': 0.9744372536559489, 'n_2': 1.4461526781191558, 'alpha_1': 0.2049477950625066}
ENSG00000188897.8	ENSG00000144214.9	AC099489.1	LYG1	ENSG00000136883.12	KIF12	AND	-1233.1235318041213	-110.09690015282376	{'K_1': 0.09444915307576159, 'K_2': 0.0013388290221910903, 'n_1': 1.263970934004017, 'n_2': 0.9424686700674484, 'alpha_1': 0.14931089671308503}
ENSG00000188897.8	ENSG00000252081.1	AC099489.1	RNU6-277P	ENSG00000136883.12	KIF12	AND	-1205.425866662589	-68.69664612517022	{'K_1': 0.14759137924101023, 'K_2': 0.0013120274667570437, 'n_1': 0.9391328668289575, 'n_2': 1.1472661438936993, 'alpha_1': 0.18544928608145939}
ENSG00000188897.8	ENSG00000255334.1	AC099489.1	AP000907.2	ENSG00000136883.12	KIF12	AND	-1206.274192042696	-87.96088472486736	{'K_1': 0.08654139326457815, 'K_2': 0.0016516656514381945, 'n_1': 1.3152415910473736, 'n_2': 0.8499171407953688, 'alpha_1': 0.1511993131776666}
ENSG00000188897.8	ENSG00000280887.1	AC099489.1	ENSG00000280887	ENSG00000136883.12	KIF12	AND	-1207.3566554774	-92.70051780852145	{'K_1': 0.08816222741446973, 'K_2': 0.0014501892005700286, 'n_1': 1.2747389309579829, 'n_2': 1.0282993911540843, 'alpha_1': 0.15026883949474737}
ENSG00000188897.8	ENSG00000231804.1	AC099489.1	AL353748.1	ENSG00000136883.12	KIF12	AND	-1204.4252077087847	-76.84198695591658	{'K_1': 0.10454495043886933, 'K_2': 0.002380393455528332, 'n_1': 1.2634599934735553, 'n_2': 0.9620774591210841, 'alpha_1': 0.15662890133135043}
ENSG00000188897.8	ENSG00000250686.2	AC099489.1	KHDRBS2-OT1	ENSG00000136883.12	KIF12	AND	-1242.5151205606342	-51.159065876161094	{'K_1': 0.10621980123138966, 'K_2': 0.012239776452846005, 'n_1': 1.3020535539282976, 'n_2': 1.084746742475849, 'alpha_1': 0.19559406034223156}
ENSG00000188897.8	ENSG00000223884.5	AC099489.1	AC068481.1	ENSG00000136883.12	KIF12	AND	-1258.7959481042874	-115.71591231975185	{'K_1': 0.0005136399483640594, 'K_2': 0.15880322986954687, 'n_1': 1.0696260522190748, 'n_2': 1.1201639716440834, 'alpha_1': 0.22957677355996217}
ENSG00000188897.8	ENSG00000237971.1	AC099489.1	AL445523.1	ENSG00000136883.12	KIF12	AND	-1203.3731130650126	-42.13001227028576	{'K_1': 0.1182109030037638, 'K_2': 0.0012292949238282623, 'n_1': 1.1590821103086055, 'n_2': 1.0435116849755526, 'alpha_1': 0.1619476208924699}
ENSG00000188897.8	ENSG00000200537.1	AC099489.1	RNY4P6	ENSG00000136883.12	KIF12	Dual_Activation	-1225.8952193034722	-107.98551745610666	{'K_1': 0.027711343318736363, 'K_2': 0.016096200543081, 'n_1': 1.4389435010615506, 'n_2': 0.8650286591036591, 'alpha_1': 0.19546128135138213, 'alpha_2': 0.007495993784376282, 'alpha_3': -3.0357660829594124e-18, 'alpha_4': 1.951563910473908e-18}
ENSG00000188897.8	ENSG00000236920.2	AC099489.1	AL590727.1	ENSG00000136883.12	KIF12	AND	-1199.8871325459345	-103.5499637373548	{'K_1': 0.042465244405064315, 'K_2': 0.004543165961089302, 'n_1': 1.2737217538537595, 'n_2': 0.9461237590617866, 'alpha_1': 0.129853147811732}
ENSG00000188897.8	ENSG00000254806.5	AC099489.1	SYS1-DBNDD2	ENSG00000136883.12	KIF12	AND	-1220.219659946123	-112.4693987126384	{'K_1': 0.047729439294764024, 'K_2': 0.0027488879376086294, 'n_1': 1.3998975093126107, 'n_2': 0.41450280049170807, 'alpha_1': 0.1676555483393653}
ENSG00000188897.8	ENSG00000267283.1	AC099489.1	AC005306.1	ENSG00000136883.12	KIF12	AND	-1162.6379930353514	-57.275675517463014	{'K_1': 0.060455047428178706, 'K_2': 0.002001964423983896, 'n_1': 1.2685031338461834, 'n_2': 0.9643024735649949, 'alpha_1': 0.13419518415307632}
ENSG00000188897.8	ENSG00000170967.4	AC099489.1	DDI1	ENSG00000136883.12	KIF12	AND	-1203.4715957470842	-84.10698762129323	{'K_1': 0.10910257566970005, 'K_2': 0.0009236342123495782, 'n_1': 1.2962634051103914, 'n_2': 0.9618291947625202, 'alpha_1': 0.14836607045092898}
ENSG00000188897.8	ENSG00000125531.6	AC099489.1	FNDC11	ENSG00000136883.12	KIF12	AND	-1194.7068574947684	-45.81735215763479	{'K_1': 0.10429823721221054, 'K_2': 0.005416201014417756, 'n_1': 1.2584002672343437, 'n_2': 1.0260722162254523, 'alpha_1': 0.16684474519854728}
ENSG00000188897.8	ENSG00000188886.3	AC099489.1	ASTL	ENSG00000136883.12	KIF12	AND	-1203.4834935412273	-73.43447181983151	{'K_1': 0.08403199339832412, 'K_2': 0.003117309847634251, 'n_1': 1.2548332967080271, 'n_2': 0.9775508660166038, 'alpha_1': 0.15268762649617132}
ENSG00000188897.8	ENSG00000242888.1	AC099489.1	AL133368.1	ENSG00000136883.12	KIF12	AND	-1219.4758061415534	-68.92994913757411	{'K_1': 0.11957358447454836, 'K_2': 0.005949320585681698, 'n_1': 1.1375996077192831, 'n_2': 0.9578924965243768, 'alpha_1': 0.1728244458852471}
ENSG00000188897.8	ENSG00000252351.1	AC099489.1	RNU6ATAC12P	ENSG00000136883.12	KIF12	AND	-1203.503876287039	-82.28198938229957	{'K_1': 0.09950856372474752, 'K_2': 0.0017235036779891526, 'n_1': 1.2955625835167033, 'n_2': 0.9864894122855375, 'alpha_1': 0.15328783399817772}
ENSG00000188897.8	ENSG00000255872.3	AC099489.1	AL138752.2	ENSG00000136883.12	KIF12	AND	-1136.178248038486	-25.87220551914288	{'K_1': 0.10289615220682563, 'K_2': 0.00022073568509075548, 'n_1': 1.2651960622783216, 'n_2': 0.9917202759077444, 'alpha_1': 0.13835706167177392}
ENSG00000188897.8	ENSG00000270750.1	AC099489.1	ENSG00000270750	ENSG00000136883.12	KIF12	OR	-1221.135102397686	-122.62457289481267	{'K_1': 0.11803501384702537, 'K_2': 0.022033767160527826, 'n_1': 2.101332489383523, 'n_2': 76.26748177501395, 'alpha_1': 0.13533033350693704, 'alpha_2': 0.05033049746411083, 'alpha_3': 0.029714215752730016}
ENSG00000188897.8	ENSG00000158055.15	AC099489.1	GRHL3	ENSG00000136883.12	KIF12	AND	-1223.4022712409767	-37.792802995632655	{'K_1': 0.13162035580634346, 'K_2': 0.003422554421063055, 'n_1': 1.1183453834768688, 'n_2': 0.924804537849114, 'alpha_1': 0.1858606395460486}
ENSG00000188897.8	ENSG00000230736.2	AC099489.1	AL021937.1	ENSG00000136883.12	KIF12	AND	-1199.8888930890957	-73.73119502309487	{'K_1': 0.09956883098118527, 'K_2': 0.001201728032882927, 'n_1': 1.208548702851227, 'n_2': 0.8764503432811219, 'alpha_1': 0.15428410375686244}
ENSG00000188897.8	ENSG00000226453.1	AC099489.1	LINC02542	ENSG00000136883.12	KIF12	AND	-1273.479817464485	-39.347236485267786	{'K_1': 0.04599165056453383, 'K_2': 0.10163210750356318, 'n_1': 1.1586256653598275, 'n_2': 1.0605217751084306, 'alpha_1': 0.20445145466766296}
ENSG00000188897.8	ENSG00000163357.10	AC099489.1	DCST1	ENSG00000136883.12	KIF12	AND	-1213.6750275453048	-75.80613390600115	{'K_1': 0.03572229287502714, 'K_2': 0.008201284419906526, 'n_1': 1.323901321330446, 'n_2': 0.8284173731203004, 'alpha_1': 0.13332540901094794}
ENSG00000188897.8	ENSG00000207653.1	AC099489.1	MIR558	ENSG00000136883.12	KIF12	AND	-1212.218725016535	-68.55517438504171	{'K_1': 0.14079370513865141, 'K_2': 0.0018049232371832836, 'n_1': 1.2784133324116111, 'n_2': 1.221320733985512, 'alpha_1': 0.1790575335927392}
ENSG00000188897.8	ENSG00000253983.2	AC099489.1	AC087627.1	ENSG00000136883.12	KIF12	AND	-1233.4521987707456	-58.30751058399869	{'K_1': 0.15059482945260783, 'K_2': 0.007724098706760779, 'n_1': 1.1966267335239882, 'n_2': 0.9028815076912666, 'alpha_1': 0.19941393003975716}
ENSG00000188897.8	ENSG00000274403.1	AC099489.1	AC090510.2	ENSG00000136883.12	KIF12	AND	-1193.692565692417	-74.16889053411	{'K_1': 0.0875865380526902, 'K_2': 6.591277632961382e-06, 'n_1': 1.3964978821337952, 'n_2': 1.040864291332155, 'alpha_1': 0.13429981320418005}
ENSG00000188897.8	ENSG00000111181.12	AC099489.1	SLC6A12	ENSG00000136883.12	KIF12	AND	-1206.3004688658527	-45.26864930311626	{'K_1': 0.11503495308186952, 'K_2': 0.003128546796355269, 'n_1': 1.3032100563113358, 'n_2': 1.0359603157883732, 'alpha_1': 0.16051759568659885}
ENSG00000188897.8	ENSG00000137634.9	AC099489.1	NXPE4	ENSG00000136883.12	KIF12	AND	-1193.855919935671	-71.63158871341079	{'K_1': 0.08182311980644923, 'K_2': 0.00011971871209987557, 'n_1': 1.1002673943035153, 'n_2': 0.5064141599399644, 'alpha_1': 0.14449391183790597}
ENSG00000188897.8	ENSG00000159176.13	AC099489.1	CSRP1	ENSG00000136883.12	KIF12	AND	-1199.7804292788512	-65.65668277509121	{'K_1': 0.1379382643269118, 'K_2': 0.001044255027948949, 'n_1': 1.1267839653828053, 'n_2': 1.0723323625120535, 'alpha_1': 0.17452093245590297}
ENSG00000188897.8	ENSG00000187566.4	AC099489.1	NHLRC1	ENSG00000136883.12	KIF12	AND	-1203.4695379682023	-83.82529627223448	{'K_1': 0.5093707116960764, 'K_2': 0.017673624855505634, 'n_1': 0.6700388775727207, 'n_2': 7.720473145414004, 'alpha_1': 0.2894795781676157}
ENSG00000188897.8	ENSG00000253733.3	AC099489.1	LZTS1-AS1	ENSG00000136883.12	KIF12	AND	-1195.0874651777358	-85.38778342780438	{'K_1': 0.10685539646026739, 'K_2': 0.0001436467465103318, 'n_1': 1.3068365634122894, 'n_2': 0.717092078464403, 'alpha_1': 0.14872988773608312}
ENSG00000188897.8	ENSG00000207198.1	AC099489.1	RNU6-1195P	ENSG00000136883.12	KIF12	AND	-1219.6074398773153	-54.51804005201939	{'K_1': 0.12915116520940922, 'K_2': 0.007059662878419167, 'n_1': 1.2229160787192934, 'n_2': 0.9998973709265006, 'alpha_1': 0.18928990586685293}
ENSG00000188897.8	ENSG00000265871.1	AC099489.1	MIR3174	ENSG00000136883.12	KIF12	AND	-1213.6860227558793	-113.3216079911158	{'K_1': 0.09749033575052984, 'K_2': 0.0012158517142728518, 'n_1': 1.2826154926471593, 'n_2': 1.0210073553233778, 'alpha_1': 0.15210782286622884}
ENSG00000188897.8	ENSG00000143369.14	AC099489.1	ECM1	ENSG00000136883.12	KIF12	AND	-1198.9671117764747	-69.50827521102269	{'K_1': 0.14128973089920285, 'K_2': 0.0006523733282026785, 'n_1': 0.8941714959739542, 'n_2': 0.5627227794272301, 'alpha_1': 0.18551879856230485}
ENSG00000188897.8	ENSG00000251720.1	AC099489.1	RNU7-123P	ENSG00000136883.12	KIF12	AND	-1198.5562578819129	-85.7490585995406	{'K_1': 0.08365559976082731, 'K_2': 0.0012405781616734867, 'n_1': 1.2284592635083817, 'n_2': 0.8959495174508911, 'alpha_1': 0.14807406682625096}
ENSG00000188897.8	ENSG00000275017.1	AC099489.1	AL353748.2	ENSG00000136883.12	KIF12	AND	-1150.6486310986295	-42.13047838986813	{'K_1': 0.07753468296108965, 'K_2': 0.00030033631033971145, 'n_1': 1.0721826923239128, 'n_2': 0.9222020548648443, 'alpha_1': 0.14238186363998467}
ENSG00000188897.8	ENSG00000147889.16	AC099489.1	CDKN2A	ENSG00000136883.12	KIF12	OR	-1133.5968259532904	-6.845086680387794	{'K_1': 0.042659512457897106, 'K_2': 0.11348879243649188, 'n_1': 1.5130641052738014, 'n_2': 0.3380830224804773, 'alpha_1': 0.2318585558700992, 'alpha_2': 0.029243484268420303, 'alpha_3': 2.264862394188491e-17}
ENSG00000188897.8	ENSG00000235513.1	AC099489.1	L3MBTL2-AS1	ENSG00000136883.12	KIF12	AND	-1215.3936017143612	-45.75959090957417	{'K_1': 0.12958439668510954, 'K_2': 0.018948274161676458, 'n_1': 1.1815157691967988, 'n_2': 1.179244536417167, 'alpha_1': 0.1976626145208825}
ENSG00000188897.8	ENSG00000240733.3	AC099489.1	RN7SL502P	ENSG00000136883.12	KIF12	OR	-1236.0019585682855	-83.86037858515579	{'K_1': 0.015542400450247658, 'K_2': 0.06764100420941457, 'n_1': 0.987326148283888, 'n_2': 1.0736544524611265, 'alpha_1': 0.2419588031406532, 'alpha_2': 0.007782549453407804, 'alpha_3': 6.938893903907228e-18}
ENSG00000188897.8	ENSG00000220920.1	AC099489.1	AL023807.1	ENSG00000136883.12	KIF12	AND	-1213.4910325347016	-65.34364346705729	{'K_1': 0.10098145066659572, 'K_2': 0.007342374536153709, 'n_1': 1.1992209136230767, 'n_2': 1.175501260983795, 'alpha_1': 0.1611097031552452}
ENSG00000188897.8	ENSG00000235221.1	AC099489.1	LINC00383	ENSG00000136883.12	KIF12	OR	-1159.967139320505	-36.54919613937568	{'K_1': 0.002751410989222169, 'K_2': 0.017899090879477293, 'n_1': 1.0490965937980246, 'n_2': 0.9952592338680796, 'alpha_1': 0.15313053940706736, 'alpha_2': 0.011423610441126237, 'alpha_3': 0.1499252090138001}
ENSG00000188897.8	ENSG00000237530.1	AC099489.1	AL136140.1	ENSG00000136883.12	KIF12	AND	-1180.2565415495412	-15.724170770750106	{'K_1': 0.25121460142058216, 'K_2': 0.006402838738602432, 'n_1': 0.8580957313173517, 'n_2': 1.3599216085827364, 'alpha_1': 0.2475925571909259}
ENSG00000188897.8	ENSG00000258521.1	AC099489.1	AL157871.2	ENSG00000136883.12	KIF12	AND	-1169.9497163825088	-54.713529585133756	{'K_1': 0.185946441218862, 'K_2': 0.0053458388402972, 'n_1': 0.844642261361064, 'n_2': 2.04961023987713, 'alpha_1': 0.2050674311024315}
ENSG00000188897.8	ENSG00000242079.1	AC099489.1	RN7SL318P	ENSG00000136883.12	KIF12	AND	-1223.843914966406	-6.106499847496252	{'K_1': 0.09368564656356929, 'K_2': 0.016459903453742288, 'n_1': 1.276511673334013, 'n_2': 0.9585288688950431, 'alpha_1': 0.18997737871257103}
ENSG00000188897.8	ENSG00000127366.5	AC099489.1	TAS2R5	ENSG00000136883.12	KIF12	OR	-1131.3290794842387	-30.90602258994113	{'K_1': 0.02860060470928514, 'K_2': 0.022098710074595643, 'n_1': 1.1869870143860077, 'n_2': 1.0724546567872377, 'alpha_1': 0.13322537375490628, 'alpha_2': 0.04046955111382325, 'alpha_3': 0.0}
ENSG00000188897.8	ENSG00000242252.1	AC099489.1	BGLAP	ENSG00000136883.12	KIF12	AND	-1185.2580668938842	-71.75118114101474	{'K_1': 0.07108054618759227, 'K_2': 0.0024061410841882116, 'n_1': 0.9435126460651987, 'n_2': 0.704518017785707, 'alpha_1': 0.15433733014939338}
ENSG00000188897.8	ENSG00000276547.1	AC099489.1	PCDHGB5	ENSG00000136883.12	KIF12	OR	-1137.5206885144498	-23.534166668539	{'K_1': 0.0042673907609648365, 'K_2': 0.020465022999580352, 'n_1': 0.5320309338618432, 'n_2': 1.2391656424285313, 'alpha_1': 0.14280073698512122, 'alpha_2': 0.015997863675432, 'alpha_3': -1.703816682580595e-17}
ENSG00000188897.8	ENSG00000233044.1	AC099489.1	AL049820.1	ENSG00000136883.12	KIF12	AND	-1219.0549090374295	-53.17057652012363	{'K_1': 0.12172785902241157, 'K_2': 0.004195424468736155, 'n_1': 1.221844842231563, 'n_2': 0.9852909401878316, 'alpha_1': 0.1776288354956157}
ENSG00000188897.8	ENSG00000170925.3	AC099489.1	TEX13B	ENSG00000136883.12	KIF12	AND	-1199.6281099120185	-53.77698287134831	{'K_1': 0.11638679593780013, 'K_2': 0.009953790103559805, 'n_1': 1.2886374656399715, 'n_2': 1.2364615519700746, 'alpha_1': 0.17042259939832388}
ENSG00000188897.8	ENSG00000224655.5	AC099489.1	LINC01823	ENSG00000136883.12	KIF12	AND	-1227.2537475783365	-8.926688465440748	{'K_1': 0.11004151350971252, 'K_2': 0.01684140313240906, 'n_1': 1.2747230988954628, 'n_2': 0.9561289460979525, 'alpha_1': 0.1973039371099368}
ENSG00000188897.8	ENSG00000266952.1	AC099489.1	LINC01538	ENSG00000136883.12	KIF12	Dual_Activation	-1175.8439196538181	-50.71642688039606	{'K_1': 0.07505707095924682, 'K_2': 1.5146915940600074, 'n_1': 1.705140272963866, 'n_2': 0.8943797577050006, 'alpha_1': 0.8248292226246604, 'alpha_2': 0.06307448835962365, 'alpha_3': 0.4399615476086243, 'alpha_4': 0.0008552628983669816}
ENSG00000188897.8	ENSG00000259364.1	AC099489.1	AC013356.3	ENSG00000136883.12	KIF12	AND	-1187.6895029953607	-64.21692552120135	{'K_1': 0.07848181297471156, 'K_2': 0.0025751487962649383, 'n_1': 1.2375274072987146, 'n_2': 0.9972878440042074, 'alpha_1': 0.15082811892898304}
ENSG00000188897.8	ENSG00000132026.13	AC099489.1	RTBDN	ENSG00000136883.12	KIF12	AND	-1219.899281263726	-56.711673869542665	{'K_1': 0.11442975991643482, 'K_2': 0.018796323873560075, 'n_1': 1.3459701117166072, 'n_2': 1.0703472235309481, 'alpha_1': 0.1879082542321253}
ENSG00000188897.8	ENSG00000258344.1	AC099489.1	AC078778.1	ENSG00000136883.12	KIF12	AND	-1245.0698683706785	-120.85756046572192	{'K_1': 0.0988883137200069, 'K_2': 0.032988026032357225, 'n_1': 1.3042775400851843, 'n_2': 1.1482818621307929, 'alpha_1': 0.1751328011336769}
ENSG00000188897.8	ENSG00000249518.1	AC099489.1	AC011352.2	ENSG00000136883.12	KIF12	OR	-1122.7189213074985	-10.814798236849356	{'K_1': 0.030505421202859515, 'K_2': 0.4324592873368942, 'n_1': 1.6202739805212754, 'n_2': 0.5226418563175791, 'alpha_1': 0.2329925976761736, 'alpha_2': 0.04131621090641268, 'alpha_3': 0.0}
ENSG00000188897.8	ENSG00000279841.1	AC099489.1	AC092135.3	ENSG00000136883.12	KIF12	AND	-1154.5757849745344	-54.23185913023508	{'K_1': 0.10974339426403912, 'K_2': 0.003429378483655338, 'n_1': 1.5402067475257222, 'n_2': 0.9400653772184492, 'alpha_1': 0.15253455131050422}
ENSG00000188897.8	ENSG00000207116.1	AC099489.1	RNU6-31P	ENSG00000136883.12	KIF12	AND	-1239.9551393744916	-103.58504517243205	{'K_1': 0.08884190858460703, 'K_2': 0.014766506084651075, 'n_1': 1.173339403856483, 'n_2': 1.052392207442222, 'alpha_1': 0.198345999237015}
ENSG00000188897.8	ENSG00000266120.1	AC099489.1	AC104984.4	ENSG00000136883.12	KIF12	AND	-1223.941850996798	-80.92901937389638	{'K_1': 0.08646522023652835, 'K_2': 0.024138196774202696, 'n_1': 1.2158494272707407, 'n_2': 1.2940493426598494, 'alpha_1': 0.2112226673806303}
